#score	occ	co	cco	dCDF
3	2	6406	20	0.00311236
3.1	1	6407	19	0.00295674
3.2	2	6409	17	0.0026455
3.3	0	6409	17	0.0026455
3.4	2	6411	15	0.00233427
3.5	1	6412	14	0.00217865
3.6	0	6412	14	0.00217865
3.7	1	6413	13	0.00202303
3.8	2	6415	11	0.0017118
3.9	1	6416	10	0.00155618
4	1	6417	9	0.00140056
4.1	1	6418	8	0.00124494
4.2	0	6418	8	0.00124494
4.3	1	6419	7	0.00108932
4.4	0	6419	7	0.00108932
4.5	0	6419	7	0.00108932
4.6	0	6419	7	0.00108932
4.7	0	6419	7	0.00108932
4.8	2	6421	5	0.000778089
4.9	1	6422	4	0.000622471
5	1	6423	3	0.000466853
5.1	0	6423	3	0.000466853
5.2	0	6423	3	0.000466853
5.3	0	6423	3	0.000466853
5.4	0	6423	3	0.000466853
5.5	0	6423	3	0.000466853
5.6	0	6423	3	0.000466853
5.7	0	6423	3	0.000466853
5.8	0	6423	3	0.000466853
5.9	0	6423	3	0.000466853
6	0	6423	3	0.000466853
6.1	0	6423	3	0.000466853
6.2	0	6423	3	0.000466853
6.3	0	6423	3	0.000466853
6.4	0	6423	3	0.000466853
6.5	0	6423	3	0.000466853
6.6	1	6424	2	0.000311236
6.7	0	6424	2	0.000311236
6.8	0	6424	2	0.000311236
6.9	0	6424	2	0.000311236
7	1	6425	1	0.000155618
7.1	0	6425	1	0.000155618
7.2	1	6426	0	0
