; matrix-distrib  -v 1 -m $RSAT/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/CRP.RegulonDB2012/matrix-quality_2018-03-21.175002_CRP.RegulonDB2012_matrix.tab -matrix_format tab -pseudo 1 -bgfile $RSAT/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/matrix-quality_2018-03-21.1750022nt_upstream-noorf_Escherichia_coli_GCF_000005845.2_ASM584v2-ovlp-1str.freq.gz_inclusive.tab -bg_format inclusive -bg_pseudo 0.01 -decimals 1 -o $RSAT/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/CRP.RegulonDB2012/matrix-quality_2018-03-21.175002_CRP.RegulonDB2012_theor_score_distrib.tab
; Input files
;	bgfile	/space23/rsat/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/matrix-quality_2018-03-21.1750022nt_upstream-noorf_Escherichia_coli_GCF_000005845.2_ASM584v2-ovlp-1str.freq.gz_inclusive.tab
; Output files
;	output	/space23/rsat/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/CRP.RegulonDB2012/matrix-quality_2018-03-21.175002_CRP.RegulonDB2012_theor_score_distrib.tab
; Background model
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29114
;		c	0.20781
;		g	0.20402
;		t	0.29702
;
; Matrix: matrix-quality_2018-03-21
;
; Theoretical distribution of weight probabilities
;	1	weight      	log-likelihood score: w=P(S|M)/P(S|B)
;	2	proba       	probability density function: P(W=w)
;	3	cum         	cumulative density function: P(W <= w)
;	4	Pval        	P-value = inverse cumulative density function: Pval = P(W >= w)
;	5	ln_Pval     	natural logarithm of the P-value
;	6	log_P       	base 10 logarithm of the P-value
;	7	sig         	significance: sig = -log10(Pval)
#weight	proba	cum	Pval	ln_Pval	log_P	sig
-13.2	6.2e-03	2.0e-01	8.1e-01	-0.216	-0.094	0.094
-13.1	5.8e-03	2.1e-01	8.0e-01	-0.223	-0.097	0.097
-13.0	5.3e-03	2.1e-01	7.9e-01	-0.231	-0.1	0.100
-12.9	6.0e-03	2.2e-01	7.9e-01	-0.237	-0.103	0.103
-12.8	6.7e-03	2.2e-01	7.8e-01	-0.245	-0.106	0.106
-12.7	6.2e-03	2.3e-01	7.8e-01	-0.253	-0.11	0.110
-12.6	6.3e-03	2.4e-01	7.7e-01	-0.262	-0.114	0.114
-12.5	5.8e-03	2.4e-01	7.6e-01	-0.270	-0.117	0.117
-12.4	6.5e-03	2.5e-01	7.6e-01	-0.277	-0.12	0.120
-12.3	6.6e-03	2.6e-01	7.5e-01	-0.286	-0.124	0.124
-12.2	7.4e-03	2.6e-01	7.4e-01	-0.295	-0.128	0.128
-12.1	6.8e-03	2.7e-01	7.4e-01	-0.305	-0.132	0.132
-12.0	6.2e-03	2.8e-01	7.3e-01	-0.314	-0.136	0.136
-11.9	7.0e-03	2.8e-01	7.2e-01	-0.322	-0.14	0.140
-11.8	7.8e-03	2.9e-01	7.2e-01	-0.332	-0.144	0.144
-11.7	7.2e-03	3.0e-01	7.1e-01	-0.343	-0.149	0.149
-11.6	7.2e-03	3.0e-01	7.0e-01	-0.353	-0.153	0.153
-11.5	6.6e-03	3.1e-01	7.0e-01	-0.363	-0.158	0.158
-11.4	7.4e-03	3.2e-01	6.9e-01	-0.373	-0.162	0.162
-11.3	7.5e-03	3.3e-01	6.8e-01	-0.384	-0.167	0.167
-11.2	8.3e-03	3.3e-01	6.7e-01	-0.395	-0.171	0.171
-11.1	7.7e-03	3.4e-01	6.7e-01	-0.407	-0.177	0.177
-11.0	6.9e-03	3.5e-01	6.6e-01	-0.419	-0.182	0.182
-10.9	7.8e-03	3.6e-01	6.5e-01	-0.429	-0.187	0.187
-10.8	8.6e-03	3.7e-01	6.4e-01	-0.442	-0.192	0.192
-10.7	7.9e-03	3.7e-01	6.3e-01	-0.455	-0.198	0.198
-10.6	8.0e-03	3.8e-01	6.3e-01	-0.468	-0.203	0.203
-10.5	7.2e-03	3.9e-01	6.2e-01	-0.480	-0.209	0.209
-10.4	8.1e-03	4.0e-01	6.1e-01	-0.492	-0.214	0.214
-10.3	8.2e-03	4.1e-01	6.0e-01	-0.506	-0.22	0.220
-10.2	9.0e-03	4.1e-01	5.9e-01	-0.519	-0.225	0.225
-10.1	8.3e-03	4.2e-01	5.9e-01	-0.534	-0.232	0.232
-10.0	7.5e-03	4.3e-01	5.8e-01	-0.549	-0.238	0.238
-9.9	8.3e-03	4.4e-01	5.7e-01	-0.562	-0.244	0.244
-9.8	9.2e-03	4.5e-01	5.6e-01	-0.576	-0.25	0.250
-9.7	8.4e-03	4.6e-01	5.5e-01	-0.593	-0.257	0.257
-9.6	8.4e-03	4.6e-01	5.4e-01	-0.608	-0.264	0.264
-9.5	7.6e-03	4.7e-01	5.4e-01	-0.624	-0.271	0.271
-9.4	8.5e-03	4.8e-01	5.3e-01	-0.638	-0.277	0.277
-9.3	8.5e-03	4.9e-01	5.2e-01	-0.654	-0.284	0.284
-9.2	9.3e-03	5.0e-01	5.1e-01	-0.671	-0.291	0.291
-9.1	8.5e-03	5.1e-01	5.0e-01	-0.689	-0.299	0.299
-9.0	7.7e-03	5.1e-01	4.9e-01	-0.706	-0.307	0.307
-8.9	8.5e-03	5.2e-01	4.9e-01	-0.722	-0.314	0.314
-8.8	9.4e-03	5.3e-01	4.8e-01	-0.740	-0.321	0.321
-8.7	8.5e-03	5.4e-01	4.7e-01	-0.759	-0.33	0.330
-8.6	8.5e-03	5.5e-01	4.6e-01	-0.778	-0.338	0.338
-8.5	7.6e-03	5.6e-01	4.5e-01	-0.796	-0.346	0.346
-8.4	8.5e-03	5.7e-01	4.4e-01	-0.813	-0.353	0.353
-8.3	8.4e-03	5.7e-01	4.3e-01	-0.833	-0.362	0.362
-8.2	9.2e-03	5.8e-01	4.3e-01	-0.852	-0.37	0.370
-8.1	8.4e-03	5.9e-01	4.2e-01	-0.874	-0.38	0.380
-8.0	8.3e-03	6.0e-01	4.1e-01	-0.895	-0.388	0.388
-7.9	7.5e-03	6.1e-01	4.0e-01	-0.915	-0.397	0.397
-7.8	9.1e-03	6.2e-01	3.9e-01	-0.934	-0.406	0.406
-7.7	8.2e-03	6.2e-01	3.8e-01	-0.957	-0.416	0.416
-7.6	7.4e-03	6.3e-01	3.8e-01	-0.979	-0.425	0.425
-7.5	8.9e-03	6.4e-01	3.7e-01	-0.999	-0.434	0.434
-7.4	7.3e-03	6.5e-01	3.6e-01	-1.023	-0.444	0.444
-7.3	8.0e-03	6.6e-01	3.5e-01	-1.044	-0.453	0.453
-7.2	8.7e-03	6.6e-01	3.4e-01	-1.067	-0.463	0.463
-7.1	7.1e-03	6.7e-01	3.4e-01	-1.092	-0.474	0.474
-7.0	8.6e-03	6.8e-01	3.3e-01	-1.114	-0.484	0.484
-6.9	7.0e-03	6.9e-01	3.2e-01	-1.140	-0.495	0.495
-6.8	8.4e-03	7.0e-01	3.1e-01	-1.162	-0.505	0.505
-6.7	7.6e-03	7.0e-01	3.0e-01	-1.189	-0.517	0.517
-6.6	6.7e-03	7.1e-01	3.0e-01	-1.215	-0.528	0.528
-6.5	8.1e-03	7.2e-01	2.9e-01	-1.238	-0.538	0.538
-6.4	6.6e-03	7.2e-01	2.8e-01	-1.266	-0.55	0.550
-6.3	7.2e-03	7.3e-01	2.8e-01	-1.290	-0.56	0.560
-6.2	7.9e-03	7.4e-01	2.7e-01	-1.316	-0.572	0.572
-6.1	6.3e-03	7.5e-01	2.6e-01	-1.346	-0.585	0.585
-6.0	7.6e-03	7.5e-01	2.5e-01	-1.371	-0.595	0.595
-5.9	6.2e-03	7.6e-01	2.5e-01	-1.401	-0.609	0.609
-5.8	7.4e-03	7.7e-01	2.4e-01	-1.427	-0.62	0.620
-5.7	6.6e-03	7.7e-01	2.3e-01	-1.458	-0.633	0.633
-5.6	5.9e-03	7.8e-01	2.3e-01	-1.487	-0.646	0.646
-5.5	7.1e-03	7.9e-01	2.2e-01	-1.513	-0.657	0.657
-5.4	5.7e-03	7.9e-01	2.1e-01	-1.546	-0.671	0.671
-5.3	6.2e-03	8.0e-01	2.1e-01	-1.573	-0.683	0.683
-5.2	6.7e-03	8.1e-01	2.0e-01	-1.604	-0.696	0.696
-5.1	5.4e-03	8.1e-01	1.9e-01	-1.638	-0.711	0.711
-5.0	6.5e-03	8.2e-01	1.9e-01	-1.666	-0.723	0.723
-4.9	5.2e-03	8.2e-01	1.8e-01	-1.701	-0.739	0.739
-4.8	6.2e-03	8.3e-01	1.8e-01	-1.730	-0.751	0.751
-4.7	5.5e-03	8.3e-01	1.7e-01	-1.765	-0.767	0.767
-4.6	4.9e-03	8.4e-01	1.7e-01	-1.798	-0.781	0.781
-4.5	5.9e-03	8.5e-01	1.6e-01	-1.828	-0.794	0.794
-4.4	4.7e-03	8.5e-01	1.5e-01	-1.866	-0.81	0.810
-4.3	5.1e-03	8.5e-01	1.5e-01	-1.896	-0.824	0.824
-4.2	5.5e-03	8.6e-01	1.5e-01	-1.931	-0.839	0.839
-4.1	4.4e-03	8.6e-01	1.4e-01	-1.969	-0.855	0.855
-4.0	5.2e-03	8.7e-01	1.4e-01	-2.001	-0.869	0.869
-3.9	4.6e-03	8.7e-01	1.3e-01	-2.041	-0.886	0.886
-3.8	4.5e-03	8.8e-01	1.3e-01	-2.077	-0.902	0.902
-3.7	4.0e-03	8.8e-01	1.2e-01	-2.114	-0.918	0.918
-3.6	4.3e-03	8.9e-01	1.2e-01	-2.147	-0.933	0.933
-3.5	4.6e-03	8.9e-01	1.1e-01	-2.185	-0.949	0.949
-3.4	4.1e-03	9.0e-01	1.1e-01	-2.227	-0.967	0.967
-3.3	3.6e-03	9.0e-01	1.0e-01	-2.265	-0.984	0.984
-3.2	3.9e-03	9.0e-01	1.0e-01	-2.300	-0.999	0.999
-3.1	3.8e-03	9.1e-01	9.6e-02	-2.339	-1.016	1.016
-3.0	4.0e-03	9.1e-01	9.3e-02	-2.379	-1.033	1.033
-2.9	3.5e-03	9.1e-01	8.9e-02	-2.423	-1.052	1.052
-2.8	3.4e-03	9.2e-01	8.5e-02	-2.464	-1.07	1.070
-2.7	3.0e-03	9.2e-01	8.2e-02	-2.505	-1.088	1.088
-2.6	3.2e-03	9.2e-01	7.9e-02	-2.542	-1.104	1.104
-2.5	3.4e-03	9.3e-01	7.5e-02	-2.584	-1.122	1.122
-2.4	3.0e-03	9.3e-01	7.2e-02	-2.631	-1.143	1.143
-2.3	2.6e-03	9.3e-01	6.9e-02	-2.674	-1.161	1.161
-2.2	2.8e-03	9.4e-01	6.6e-02	-2.713	-1.178	1.178
-2.1	2.7e-03	9.4e-01	6.3e-02	-2.757	-1.197	1.197
-2.0	2.7e-03	9.4e-01	6.1e-02	-2.801	-1.217	1.217
-1.9	2.8e-03	9.4e-01	5.8e-02	-2.846	-1.236	1.236
-1.8	2.5e-03	9.5e-01	5.5e-02	-2.896	-1.258	1.258
-1.7	2.1e-03	9.5e-01	5.3e-02	-2.941	-1.277	1.277
-1.6	2.5e-03	9.5e-01	5.1e-02	-2.983	-1.295	1.295
-1.5	2.0e-03	9.5e-01	4.8e-02	-3.034	-1.318	1.318
-1.4	2.4e-03	9.6e-01	4.6e-02	-3.077	-1.336	1.336
-1.3	1.9e-03	9.6e-01	4.4e-02	-3.129	-1.359	1.359
-1.2	2.0e-03	9.6e-01	4.2e-02	-3.172	-1.378	1.378
-1.1	2.1e-03	9.6e-01	4.0e-02	-3.221	-1.399	1.399
-1.0	1.6e-03	9.6e-01	3.8e-02	-3.275	-1.422	1.422
-0.9	1.8e-03	9.7e-01	3.6e-02	-3.319	-1.442	1.442
-0.8	1.9e-03	9.7e-01	3.4e-02	-3.369	-1.463	1.463
-0.7	1.6e-03	9.7e-01	3.3e-02	-3.425	-1.487	1.487
-0.6	1.6e-03	9.7e-01	3.1e-02	-3.476	-1.51	1.510
-0.5	1.5e-03	9.7e-01	2.9e-02	-3.528	-1.532	1.532
-0.4	1.3e-03	9.7e-01	2.8e-02	-3.580	-1.555	1.555
-0.3	1.4e-03	9.7e-01	2.7e-02	-3.627	-1.575	1.575
-0.2	1.3e-03	9.8e-01	2.5e-02	-3.680	-1.598	1.598
-0.1	1.4e-03	9.8e-01	2.4e-02	-3.733	-1.621	1.621
0.0	1.1e-03	9.8e-01	2.3e-02	-3.793	-1.647	1.647
0.1	1.3e-03	9.8e-01	2.1e-02	-3.842	-1.669	1.669
0.2	1.1e-03	9.8e-01	2.0e-02	-3.903	-1.695	1.695
0.3	1.0e-03	9.8e-01	1.9e-02	-3.958	-1.719	1.719
0.4	9.0e-04	9.8e-01	1.8e-02	-4.014	-1.743	1.743
0.5	9.5e-04	9.8e-01	1.7e-02	-4.065	-1.766	1.766
0.6	9.1e-04	9.8e-01	1.6e-02	-4.122	-1.79	1.790
0.7	8.6e-04	9.9e-01	1.5e-02	-4.180	-1.815	1.815
0.8	9.0e-04	9.9e-01	1.4e-02	-4.238	-1.841	1.841
0.9	7.8e-04	9.9e-01	1.4e-02	-4.303	-1.869	1.869
1.0	6.7e-04	9.9e-01	1.3e-02	-4.362	-1.895	1.895
1.1	7.8e-04	9.9e-01	1.2e-02	-4.416	-1.918	1.918
1.2	6.7e-04	9.9e-01	1.1e-02	-4.483	-1.947	1.947
1.3	5.7e-04	9.9e-01	1.1e-02	-4.544	-1.973	1.973
1.4	6.6e-04	9.9e-01	1.0e-02	-4.599	-1.997	1.997
1.5	5.1e-04	9.9e-01	9.4e-03	-4.667	-2.027	2.027
1.6	6.0e-04	9.9e-01	8.9e-03	-4.724	-2.051	2.051
1.7	4.6e-04	9.9e-01	8.3e-03	-4.793	-2.082	2.082
1.8	4.9e-04	9.9e-01	7.8e-03	-4.850	-2.107	2.107
1.9	5.1e-04	9.9e-01	7.3e-03	-4.915	-2.134	2.134
2.0	4.3e-04	9.9e-01	6.8e-03	-4.986	-2.165	2.165
2.1	4.1e-04	9.9e-01	6.4e-03	-5.052	-2.194	2.194
2.2	3.9e-04	9.9e-01	6.0e-03	-5.118	-2.223	2.223
2.3	3.3e-04	9.9e-01	5.6e-03	-5.184	-2.251	2.251
2.4	3.5e-04	1.0e+00	5.3e-03	-5.245	-2.278	2.278
2.5	3.6e-04	1.0e+00	4.9e-03	-5.312	-2.307	2.307
2.6	3.0e-04	1.0e+00	4.6e-03	-5.388	-2.34	2.340
2.7	2.6e-04	1.0e+00	4.3e-03	-5.457	-2.37	2.370
2.8	2.7e-04	1.0e+00	4.0e-03	-5.519	-2.397	2.397
2.9	2.6e-04	1.0e+00	3.7e-03	-5.589	-2.427	2.427
3.0	2.6e-04	1.0e+00	3.5e-03	-5.660	-2.458	2.458
3.1	2.2e-04	1.0e+00	3.2e-03	-5.739	-2.492	2.492
3.2	2.1e-04	1.0e+00	3.0e-03	-5.811	-2.524	2.524
3.3	1.8e-04	1.0e+00	2.8e-03	-5.883	-2.555	2.555
3.4	1.9e-04	1.0e+00	2.6e-03	-5.949	-2.584	2.584
3.5	1.9e-04	1.0e+00	2.4e-03	-6.023	-2.616	2.616
3.6	1.6e-04	1.0e+00	2.2e-03	-6.105	-2.651	2.651
3.7	1.4e-04	1.0e+00	2.1e-03	-6.180	-2.684	2.684
3.8	1.4e-04	1.0e+00	1.9e-03	-6.249	-2.714	2.714
3.9	1.3e-04	1.0e+00	1.8e-03	-6.325	-2.747	2.747
4.0	1.4e-04	1.0e+00	1.7e-03	-6.402	-2.78	2.780
4.1	1.0e-04	1.0e+00	1.5e-03	-6.488	-2.818	2.818
4.2	1.2e-04	1.0e+00	1.4e-03	-6.559	-2.848	2.848
4.3	1.0e-04	1.0e+00	1.3e-03	-6.646	-2.886	2.886
4.4	8.4e-05	1.0e+00	1.2e-03	-6.725	-2.921	2.921
4.5	9.5e-05	1.0e+00	1.1e-03	-6.798	-2.952	2.952
4.6	7.3e-05	1.0e+00	1.0e-03	-6.887	-2.991	2.991
4.7	7.5e-05	1.0e+00	9.5e-04	-6.961	-3.023	3.023
4.8	7.6e-05	1.0e+00	8.7e-04	-7.044	-3.059	3.059
4.9	5.8e-05	1.0e+00	8.0e-04	-7.135	-3.099	3.099
5.0	6.6e-05	1.0e+00	7.4e-04	-7.211	-3.132	3.132
5.1	5.0e-05	1.0e+00	6.7e-04	-7.304	-3.172	3.172
5.2	5.6e-05	1.0e+00	6.2e-04	-7.381	-3.206	3.206
5.3	4.7e-05	1.0e+00	5.7e-04	-7.476	-3.247	3.247
5.4	3.9e-05	1.0e+00	5.2e-04	-7.563	-3.285	3.285
5.5	4.5e-05	1.0e+00	4.8e-04	-7.642	-3.319	3.319
5.6	3.4e-05	1.0e+00	4.4e-04	-7.740	-3.361	3.361
5.7	3.5e-05	1.0e+00	4.0e-04	-7.820	-3.396	3.396
5.8	3.5e-05	1.0e+00	3.7e-04	-7.910	-3.435	3.435
5.9	2.6e-05	1.0e+00	3.3e-04	-8.010	-3.479	3.479
6.0	3.0e-05	1.0e+00	3.1e-04	-8.093	-3.515	3.515
6.1	2.2e-05	1.0e+00	2.8e-04	-8.194	-3.559	3.559
6.2	2.5e-05	1.0e+00	2.5e-04	-8.278	-3.595	3.595
6.3	2.1e-05	1.0e+00	2.3e-04	-8.382	-3.64	3.640
6.4	1.7e-05	1.0e+00	2.1e-04	-8.477	-3.681	3.681
6.5	1.9e-05	1.0e+00	1.9e-04	-8.563	-3.719	3.719
6.6	1.4e-05	1.0e+00	1.7e-04	-8.669	-3.765	3.765
6.7	1.5e-05	1.0e+00	1.6e-04	-8.757	-3.803	3.803
6.8	1.5e-05	1.0e+00	1.4e-04	-8.855	-3.846	3.846
6.9	1.1e-05	1.0e+00	1.3e-04	-8.965	-3.893	3.893
7.0	1.2e-05	1.0e+00	1.2e-04	-9.055	-3.932	3.932
7.1	9.2e-06	1.0e+00	1.0e-04	-9.166	-3.981	3.981
7.2	1.0e-05	1.0e+00	9.5e-05	-9.258	-4.021	4.021
7.3	8.4e-06	1.0e+00	8.5e-05	-9.371	-4.07	4.070
7.4	6.9e-06	1.0e+00	7.7e-05	-9.475	-4.115	4.115
7.5	7.7e-06	1.0e+00	7.0e-05	-9.570	-4.156	4.156
7.6	5.7e-06	1.0e+00	6.2e-05	-9.687	-4.207	4.207
7.7	5.8e-06	1.0e+00	5.6e-05	-9.783	-4.249	4.249
7.8	5.7e-06	1.0e+00	5.1e-05	-9.891	-4.296	4.296
7.9	4.2e-06	1.0e+00	4.5e-05	-10.011	-4.348	4.348
8.0	4.3e-06	1.0e+00	4.1e-05	-10.110	-4.391	4.391
8.1	3.9e-06	1.0e+00	3.6e-05	-10.221	-4.439	4.439
8.2	3.8e-06	1.0e+00	3.3e-05	-10.333	-4.488	4.488
8.3	3.1e-06	1.0e+00	2.9e-05	-10.458	-4.542	4.542
8.4	2.8e-06	1.0e+00	2.6e-05	-10.572	-4.592	4.592
8.5	2.3e-06	1.0e+00	2.3e-05	-10.688	-4.642	4.642
8.6	2.3e-06	1.0e+00	2.1e-05	-10.793	-4.687	4.687
8.7	2.0e-06	1.0e+00	1.8e-05	-10.911	-4.739	4.739
8.8	2.0e-06	1.0e+00	1.6e-05	-11.030	-4.79	4.790
8.9	1.6e-06	1.0e+00	1.4e-05	-11.162	-4.848	4.848
9.0	1.3e-06	1.0e+00	1.3e-05	-11.284	-4.9	4.900
9.1	1.3e-06	1.0e+00	1.1e-05	-11.394	-4.948	4.948
9.2	1.3e-06	1.0e+00	9.9e-06	-11.518	-5.002	5.002
9.3	1.0e-06	1.0e+00	8.7e-06	-11.656	-5.062	5.062
9.4	9.2e-07	1.0e+00	7.6e-06	-11.783	-5.117	5.117
9.5	7.4e-07	1.0e+00	6.7e-06	-11.911	-5.173	5.173
9.6	7.3e-07	1.0e+00	6.0e-06	-12.027	-5.223	5.223
9.7	6.5e-07	1.0e+00	5.2e-06	-12.158	-5.28	5.280
9.8	6.3e-07	1.0e+00	4.6e-06	-12.290	-5.337	5.337
9.9	5.0e-07	1.0e+00	4.0e-06	-12.437	-5.401	5.401
10.0	4.0e-07	1.0e+00	3.5e-06	-12.573	-5.46	5.460
10.1	4.0e-07	1.0e+00	3.1e-06	-12.696	-5.514	5.514
10.2	3.8e-07	1.0e+00	2.7e-06	-12.835	-5.574	5.574
10.3	3.0e-07	1.0e+00	2.3e-06	-12.989	-5.641	5.641
10.4	2.7e-07	1.0e+00	2.0e-06	-13.131	-5.703	5.703
10.5	2.1e-07	1.0e+00	1.7e-06	-13.275	-5.765	5.765
10.6	2.1e-07	1.0e+00	1.5e-06	-13.406	-5.822	5.822
10.7	1.8e-07	1.0e+00	1.3e-06	-13.554	-5.886	5.886
10.8	1.7e-07	1.0e+00	1.1e-06	-13.703	-5.951	5.951
10.9	1.3e-07	1.0e+00	9.5e-07	-13.870	-6.024	6.024
11.0	1.1e-07	1.0e+00	8.1e-07	-14.024	-6.09	6.090
11.1	1.0e-07	1.0e+00	7.1e-07	-14.164	-6.151	6.151
11.2	9.7e-08	1.0e+00	6.0e-07	-14.321	-6.22	6.220
11.3	7.6e-08	1.0e+00	5.1e-07	-14.497	-6.296	6.296
11.4	6.5e-08	1.0e+00	4.3e-07	-14.659	-6.366	6.366
11.5	5.1e-08	1.0e+00	3.7e-07	-14.823	-6.437	6.437
11.6	4.9e-08	1.0e+00	3.1e-07	-14.973	-6.503	6.503
11.7	4.2e-08	1.0e+00	2.7e-07	-15.141	-6.576	6.576
11.8	3.9e-08	1.0e+00	2.2e-07	-15.312	-6.65	6.650
11.9	3.0e-08	1.0e+00	1.9e-07	-15.503	-6.733	6.733
12.0	2.3e-08	1.0e+00	1.6e-07	-15.678	-6.809	6.809
12.1	2.2e-08	1.0e+00	1.3e-07	-15.839	-6.879	6.879
12.2	2.0e-08	1.0e+00	1.1e-07	-16.021	-6.958	6.958
12.3	1.5e-08	1.0e+00	9.0e-08	-16.224	-7.046	7.046
12.4	1.3e-08	1.0e+00	7.5e-08	-16.411	-7.127	7.127
12.5	9.8e-09	1.0e+00	6.2e-08	-16.602	-7.21	7.210
12.6	9.3e-09	1.0e+00	5.2e-08	-16.776	-7.286	7.286
12.7	7.8e-09	1.0e+00	4.3e-08	-16.974	-7.372	7.372
12.8	7.0e-09	1.0e+00	3.5e-08	-17.176	-7.459	7.459
12.9	5.2e-09	1.0e+00	2.8e-08	-17.400	-7.557	7.557
13.0	3.9e-09	1.0e+00	2.3e-08	-17.609	-7.647	7.647
13.1	3.7e-09	1.0e+00	1.9e-08	-17.800	-7.731	7.731
13.2	3.3e-09	1.0e+00	1.5e-08	-18.019	-7.826	7.826
13.3	2.4e-09	1.0e+00	1.2e-08	-18.268	-7.933	7.933
13.4	1.9e-09	1.0e+00	9.3e-09	-18.494	-8.032	8.032
13.5	1.4e-09	1.0e+00	7.4e-09	-18.727	-8.133	8.133
13.6	1.3e-09	1.0e+00	5.9e-09	-18.943	-8.227	8.227
13.7	1.0e-09	1.0e+00	4.6e-09	-19.190	-8.334	8.334
13.8	9.0e-10	1.0e+00	3.6e-09	-19.443	-8.444	8.444
13.9	6.2e-10	1.0e+00	2.7e-09	-19.730	-8.569	8.569
14.0	4.5e-10	1.0e+00	2.1e-09	-19.991	-8.682	8.682
14.1	4.1e-10	1.0e+00	1.6e-09	-20.236	-8.788	8.788
14.2	3.3e-10	1.0e+00	1.2e-09	-20.523	-8.913	8.913
14.3	2.4e-10	1.0e+00	8.9e-10	-20.838	-9.05	9.050
14.4	1.7e-10	1.0e+00	6.6e-10	-21.145	-9.183	9.183
14.5	1.2e-10	1.0e+00	4.8e-10	-21.453	-9.317	9.317
14.6	1.0e-10	1.0e+00	3.7e-10	-21.729	-9.437	9.437
14.7	7.8e-11	1.0e+00	2.6e-10	-22.056	-9.579	9.579
14.8	5.9e-11	1.0e+00	1.9e-10	-22.409	-9.732	9.732
14.9	4.0e-11	1.0e+00	1.3e-10	-22.792	-9.899	9.899
15.0	2.5e-11	1.0e+00	8.6e-11	-23.178	-10.066	10.066
15.1	1.9e-11	1.0e+00	6.1e-11	-23.516	-10.213	10.213
15.2	1.6e-11	1.0e+00	4.2e-11	-23.882	-10.372	10.372
15.3	9.7e-12	1.0e+00	2.6e-11	-24.360	-10.579	10.579
15.4	6.0e-12	1.0e+00	1.7e-11	-24.818	-10.778	10.778
15.5	3.5e-12	1.0e+00	1.1e-11	-25.263	-10.972	10.972
15.6	2.9e-12	1.0e+00	7.2e-12	-25.655	-11.142	11.142
15.7	2.0e-12	1.0e+00	4.3e-12	-26.161	-11.362	11.362
15.8	9.6e-13	1.0e+00	2.4e-12	-26.760	-11.622	11.622
15.9	7.8e-13	1.0e+00	1.4e-12	-27.274	-11.845	11.845
16.0	3.9e-13	1.0e+00	6.5e-13	-28.068	-12.19	12.190
16.1	1.6e-13	1.0e+00	2.5e-13	-29.013	-12.6	12.600
16.2	NA	1.0e+00	9.2e-14	-30.018	-13.037	13.037
16.3	9.2e-14	1.0e+00	9.2e-14	-30.018	-13.037	13.037
; Host name	sinik
; Job started	2018-03-21.175014
; Job done	2018-03-21.175015
; Seconds	1.49
;	user	1.49
;	system	0.03
;	cuser	0
;	csystem	0
