; matrix-distrib  -v 1 -m $RSAT/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/LexA.RegulonDB2012/matrix-quality_2018-03-21.175002_LexA.RegulonDB2012_matrix.tab -matrix_format tab -pseudo 1 -bgfile $RSAT/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/matrix-quality_2018-03-21.1750022nt_upstream-noorf_Escherichia_coli_GCF_000005845.2_ASM584v2-ovlp-1str.freq.gz_inclusive.tab -bg_format inclusive -bg_pseudo 0.01 -decimals 1 -o $RSAT/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/LexA.RegulonDB2012/matrix-quality_2018-03-21.175002_LexA.RegulonDB2012_theor_score_distrib.tab
; Input files
;	bgfile	/space23/rsat/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/matrix-quality_2018-03-21.1750022nt_upstream-noorf_Escherichia_coli_GCF_000005845.2_ASM584v2-ovlp-1str.freq.gz_inclusive.tab
; Output files
;	output	/space23/rsat/public_html/tmp/apache/2018/03/21/matrix-quality_2018-03-21.175002_zdBRpm/LexA.RegulonDB2012/matrix-quality_2018-03-21.175002_LexA.RegulonDB2012_theor_score_distrib.tab
; Background model
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29114
;		c	0.20781
;		g	0.20402
;		t	0.29702
;
; Matrix: matrix-quality_2018-03-21
;
; Theoretical distribution of weight probabilities
;	1	weight      	log-likelihood score: w=P(S|M)/P(S|B)
;	2	proba       	probability density function: P(W=w)
;	3	cum         	cumulative density function: P(W <= w)
;	4	Pval        	P-value = inverse cumulative density function: Pval = P(W >= w)
;	5	ln_Pval     	natural logarithm of the P-value
;	6	log_P       	base 10 logarithm of the P-value
;	7	sig         	significance: sig = -log10(Pval)
#weight	proba	cum	Pval	ln_Pval	log_P	sig
-36.4	2.7e-05	4.1e-04	1.0e+00	-0.000	0	0.000
-36.3	2.6e-05	4.3e-04	1.0e+00	-0.000	0	0.000
-36.2	3.1e-05	4.6e-04	1.0e+00	-0.000	0	0.000
-36.1	3.3e-05	5.0e-04	1.0e+00	-0.000	0	0.000
-36.0	3.8e-05	5.4e-04	1.0e+00	-0.000	0	0.000
-35.9	3.7e-05	5.7e-04	1.0e+00	-0.001	0	0.000
-35.8	3.9e-05	6.1e-04	1.0e+00	-0.001	0	0.000
-35.7	3.7e-05	6.5e-04	1.0e+00	-0.001	0	0.000
-35.6	4.4e-05	6.9e-04	1.0e+00	-0.001	0	0.000
-35.5	5.2e-05	7.4e-04	1.0e+00	-0.001	0	0.000
-35.4	5.0e-05	7.9e-04	1.0e+00	-0.001	0	0.000
-35.3	4.7e-05	8.4e-04	1.0e+00	-0.001	0	0.000
-35.2	5.6e-05	9.0e-04	1.0e+00	-0.001	0	0.000
-35.1	5.9e-05	9.6e-04	1.0e+00	-0.001	0	0.000
-35.0	6.9e-05	1.0e-03	1.0e+00	-0.001	0	0.000
-34.9	6.6e-05	1.1e-03	1.0e+00	-0.001	0	0.000
-34.8	7.0e-05	1.2e-03	1.0e+00	-0.001	0	0.000
-34.7	6.7e-05	1.2e-03	1.0e+00	-0.001	-0.001	0.001
-34.6	7.8e-05	1.3e-03	1.0e+00	-0.001	-0.001	0.001
-34.5	9.1e-05	1.4e-03	1.0e+00	-0.001	-0.001	0.001
-34.4	8.7e-05	1.5e-03	1.0e+00	-0.001	-0.001	0.001
-34.3	8.3e-05	1.6e-03	1.0e+00	-0.001	-0.001	0.001
-34.2	9.7e-05	1.7e-03	1.0e+00	-0.002	-0.001	0.001
-34.1	1.0e-04	1.8e-03	1.0e+00	-0.002	-0.001	0.001
-34.0	1.2e-04	1.9e-03	1.0e+00	-0.002	-0.001	0.001
-33.9	1.1e-04	2.0e-03	1.0e+00	-0.002	-0.001	0.001
-33.8	1.2e-04	2.1e-03	1.0e+00	-0.002	-0.001	0.001
-33.7	1.1e-04	2.2e-03	1.0e+00	-0.002	-0.001	0.001
-33.6	1.3e-04	2.4e-03	1.0e+00	-0.002	-0.001	0.001
-33.5	1.5e-04	2.5e-03	1.0e+00	-0.002	-0.001	0.001
-33.4	1.5e-04	2.7e-03	1.0e+00	-0.003	-0.001	0.001
-33.3	1.4e-04	2.8e-03	1.0e+00	-0.003	-0.001	0.001
-33.2	1.6e-04	3.0e-03	1.0e+00	-0.003	-0.001	0.001
-33.1	1.7e-04	3.1e-03	1.0e+00	-0.003	-0.001	0.001
-33.0	2.0e-04	3.3e-03	1.0e+00	-0.003	-0.001	0.001
-32.9	1.9e-04	3.5e-03	1.0e+00	-0.003	-0.001	0.001
-32.8	2.0e-04	3.7e-03	1.0e+00	-0.004	-0.002	0.002
-32.7	1.8e-04	3.9e-03	1.0e+00	-0.004	-0.002	0.002
-32.6	2.1e-04	4.1e-03	1.0e+00	-0.004	-0.002	0.002
-32.5	2.5e-04	4.4e-03	1.0e+00	-0.004	-0.002	0.002
-32.4	2.4e-04	4.6e-03	1.0e+00	-0.004	-0.002	0.002
-32.3	2.2e-04	4.8e-03	1.0e+00	-0.005	-0.002	0.002
-32.2	2.6e-04	5.1e-03	1.0e+00	-0.005	-0.002	0.002
-32.1	2.7e-04	5.3e-03	9.9e-01	-0.005	-0.002	0.002
-32.0	2.8e-04	5.6e-03	9.9e-01	-0.005	-0.002	0.002
-31.9	3.3e-04	6.0e-03	9.9e-01	-0.006	-0.002	0.002
-31.8	3.1e-04	6.3e-03	9.9e-01	-0.006	-0.003	0.003
-31.7	2.9e-04	6.6e-03	9.9e-01	-0.006	-0.003	0.003
-31.6	3.7e-04	6.9e-03	9.9e-01	-0.007	-0.003	0.003
-31.5	3.2e-04	7.2e-03	9.9e-01	-0.007	-0.003	0.003
-31.4	4.0e-04	7.7e-03	9.9e-01	-0.007	-0.003	0.003
-31.3	3.5e-04	8.0e-03	9.9e-01	-0.008	-0.003	0.003
-31.2	4.0e-04	8.4e-03	9.9e-01	-0.008	-0.003	0.003
-31.1	4.6e-04	8.9e-03	9.9e-01	-0.008	-0.004	0.004
-31.0	3.9e-04	9.2e-03	9.9e-01	-0.009	-0.004	0.004
-30.9	5.0e-04	9.7e-03	9.9e-01	-0.009	-0.004	0.004
-30.8	4.7e-04	1.0e-02	9.9e-01	-0.010	-0.004	0.004
-30.7	4.4e-04	1.1e-02	9.9e-01	-0.010	-0.004	0.004
-30.6	5.6e-04	1.1e-02	9.9e-01	-0.011	-0.005	0.005
-30.5	4.8e-04	1.2e-02	9.9e-01	-0.011	-0.005	0.005
-30.4	6.1e-04	1.2e-02	9.9e-01	-0.012	-0.005	0.005
-30.3	5.2e-04	1.3e-02	9.9e-01	-0.012	-0.005	0.005
-30.2	6.0e-04	1.3e-02	9.9e-01	-0.013	-0.006	0.006
-30.1	6.8e-04	1.4e-02	9.9e-01	-0.014	-0.006	0.006
-30.0	5.8e-04	1.5e-02	9.9e-01	-0.014	-0.006	0.006
-29.9	7.3e-04	1.5e-02	9.9e-01	-0.015	-0.006	0.006
-29.8	6.9e-04	1.6e-02	9.8e-01	-0.016	-0.007	0.007
-29.7	6.5e-04	1.7e-02	9.8e-01	-0.016	-0.007	0.007
-29.6	8.2e-04	1.8e-02	9.8e-01	-0.017	-0.007	0.007
-29.5	7.0e-04	1.8e-02	9.8e-01	-0.018	-0.008	0.008
-29.4	8.8e-04	1.9e-02	9.8e-01	-0.018	-0.008	0.008
-29.3	7.5e-04	2.0e-02	9.8e-01	-0.019	-0.008	0.008
-29.2	8.6e-04	2.1e-02	9.8e-01	-0.020	-0.009	0.009
-29.1	9.8e-04	2.2e-02	9.8e-01	-0.021	-0.009	0.009
-29.0	8.3e-04	2.3e-02	9.8e-01	-0.022	-0.01	0.010
-28.9	1.0e-03	2.4e-02	9.8e-01	-0.023	-0.01	0.010
-28.8	9.9e-04	2.5e-02	9.8e-01	-0.024	-0.01	0.010
-28.7	9.2e-04	2.6e-02	9.8e-01	-0.025	-0.011	0.011
-28.6	1.2e-03	2.7e-02	9.7e-01	-0.026	-0.011	0.011
-28.5	9.8e-04	2.8e-02	9.7e-01	-0.027	-0.012	0.012
-28.4	1.2e-03	2.9e-02	9.7e-01	-0.028	-0.012	0.012
-28.3	1.0e-03	3.0e-02	9.7e-01	-0.029	-0.013	0.013
-28.2	1.2e-03	3.1e-02	9.7e-01	-0.030	-0.013	0.013
-28.1	1.4e-03	3.2e-02	9.7e-01	-0.032	-0.014	0.014
-28.0	1.1e-03	3.4e-02	9.7e-01	-0.033	-0.014	0.014
-27.9	1.4e-03	3.5e-02	9.7e-01	-0.034	-0.015	0.015
-27.8	1.4e-03	3.6e-02	9.6e-01	-0.036	-0.016	0.016
-27.7	1.3e-03	3.8e-02	9.6e-01	-0.037	-0.016	0.016
-27.6	1.6e-03	3.9e-02	9.6e-01	-0.038	-0.017	0.017
-27.5	1.3e-03	4.1e-02	9.6e-01	-0.040	-0.017	0.017
-27.4	1.7e-03	4.2e-02	9.6e-01	-0.041	-0.018	0.018
-27.3	1.4e-03	4.4e-02	9.6e-01	-0.043	-0.019	0.019
-27.2	1.6e-03	4.5e-02	9.6e-01	-0.045	-0.019	0.019
-27.1	1.8e-03	4.7e-02	9.5e-01	-0.046	-0.02	0.020
-27.0	1.5e-03	4.9e-02	9.5e-01	-0.048	-0.021	0.021
